location,year,gni_pc_usa,iso3,gni_pc_ppp,scenario,scenario_label,intervention_family,htn_target_scenario,deaths_baseline,deaths_intervention,deaths_averted,life_years_gained_undisc,life_years_gained_disc,avg_age_of_death_averted,who_region,population,age_ref_5y,adult_population,avg_adult_age,le_avg_adult,le_avg_adult_disc,total_national_gni,vsl_preferred,vsl_transfer_prefloor,vsl_floor,vsl_gni100,vsl_gni160,vsl_e1_0,vsl_e1_5,vsl_e1_2,vsl_preferred_gni_ratio,vsly_preferred,vsly_gni100,vsly_gni160,vsly_e1_0,vsly_e1_2,vsly_e1_5,economic_value_preferred,economic_value_gni100,economic_value_gni160,economic_value_e1_0,economic_value_e1_2,economic_value_e1_5,vsly_value_preferred,vsly_value_gni100,vsly_value_gni160,vsly_value_e1_0,vsly_value_e1_2,vsly_value_e1_5,disc_bca_primary,disc_bca_3pct,disc_bca_2xg,disc_r1,disc_r3,disc_r5,gni_pc_disc_r3,economic_value_preferred_disc,vsly_value_preferred_disc,economic_value_e1_2_disc_r3,vsly_value_e1_2_disc_r3,economic_value_e1_5_disc_r3,vsly_value_e1_5_disc_r3,bca_base_year,bca_currency_basis,bca_price_year,bca_standing,bca_scope,cost_to_bca_currency_factor
Aceh,2049,95056.9668317421,IDN,27587.3392184138,S_70_30_30_TO_70_70_70,70-30-30 -> 70-70-70 hypertension/cholesterol + diabetes cascade (subnational),cascade_70_30_30_to_70_70_70_subnational,cascade_subnational,27094.0070169356,25451.6112406864,1642.39577624917,24186.7804012691,18421.0799395923,68.3419150149713,South-East Asia,6845638.75972359,39,4552989.25797143,38.6793526148506,38.1755,22.5485537494453,188852958631.216,2377895.30341599,2377895.30341599,551746.784368275,2758733.92184138,4413974.2749462,4413974.2749462,2377895.30341599,3446473.71215429,86.1951667244812,62288.5175941636,72264.5131521886,115623.221043502,115623.221043502,90279.7268445546,62288.5175941636,3905445202.69316,4530932941.02757,7249492705.64412,7249492705.64412,5660473867.79599,3905445202.69316,1506558696.57063,1747845910.41661,2796553456.66658,2796553456.66658,2183575927.87581,1506558696.57063,0.491933736339509,0.491933736339509,0.17674498623913,0.787566127423721,0.491933736339509,0.31006791028265,13571.1428573798,1921220250.63006,741127048.618768,2784578059.23704,1074174664.78095,1921220250.63006,741127048.618768,2025,PPP_international_dollars,2023,societal,partial_mortality_benefit,3
Aceh,2050,95832.8875882792,IDN,28211.0604256979,S_70_30_30_TO_70_70_70,70-30-30 -> 70-70-70 hypertension/cholesterol + diabetes cascade (subnational),cascade_70_30_30_to_70_70_70_subnational,cascade_subnational,27640.7381519688,25952.3329828228,1688.40516914599,24879.5873072069,18950.1379963082,68.4141702808051,South-East Asia,6872183.69339592,39,4559856.88470427,38.7431034180756,38.286,22.5837220449451,193871589430.888,2449017.07012146,2449017.07012146,564221.208513959,2821106.04256979,4513769.66811167,4513769.66811167,2449017.07012146,3534437.94614971,86.8105286779866,63966.3864107367,73685.0557010341,117896.089121655,117896.089121655,92316.7201104766,63966.3864107367,4134933080.51984,4763170024.98382,7621072039.97411,7621072039.97411,5967563298.30489,4134933080.51984,1591457295.43246,1833253776.55028,2933206042.48045,2933206042.48045,2296801897.90358,1591457295.43246,0.477605569261659,0.477605569261659,0.164432085704981,0.779768442993784,0.477605569261659,0.295302771697762,13473.7595740905,1974867067.78055,760088867.540638,2850141466.19189,1096965377.9295,1974867067.78055,760088867.540638,2025,PPP_international_dollars,2023,societal,partial_mortality_benefit,3
Bali,2025,74136.3707949527,IDN,13851.4910785419,S_70_30_30_TO_70_70_70,70-30-30 -> 70-70-70 hypertension/cholesterol + diabetes cascade (subnational),cascade_70_30_30_to_70_70_70_subnational,cascade_subnational,15509.8999768094,15509.8999768094,0,0,0,,South-East Asia,4516751.21487615,38,3113228.29824184,38.2735869364515,36.591,22.0314230336514,62563739156.8502,957963.829726182,957963.829726182,277029.821570838,1385149.10785419,2216238.5725667,2216238.5725667,957963.829726182,1584563.14368642,69.1596178558867,26180.312910994,37854.9126248036,60567.8601996858,60567.8601996858,43304.7236666508,26180.312910994,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,13851.4910785419,0,0,0,0,0,0,2025,PPP_international_dollars,2023,societal,partial_mortality_benefit,3
Bali,2026,75186.4097436074,IDN,14370.1004216288,S_70_30_30_TO_70_70_70,70-30-30 -> 70-70-70 hypertension/cholesterol + diabetes cascade (subnational),cascade_70_30_30_to_70_70_70_subnational,cascade_subnational,15858.0243075564,15858.0243075564,0,0,0,,South-East Asia,4541395.30069231,38,3130249.84168722,38.3752863642594,36.6683,22.0572172369059,65260306525.2614,1005171.14667516,1005171.14667516,287402.008432575,1437010.04216288,2299216.0674606,2299216.0674606,1005171.14667516,1651368.04678308,69.9487906961494,27412.5374417456,39189.4372567825,62703.099610852,62703.0996108519,45035.3042487129,27412.5374417456,0,0,0,0,0,0,0,0,0,0,0,0,0.970873786407767,0.970873786407767,0.930335220273297,0.99009900990099,0.970873786407767,0.952380952380952,13951.5538074066,0,0,0,0,0,0,2025,PPP_international_dollars,2023,societal,partial_mortality_benefit,3
Bali,2027,76251.3210387483,IDN,14908.1268548478,S_70_30_30_TO_70_70_70,70-30-30 -> 70-70-70 hypertension/cholesterol + diabetes cascade (subnational),cascade_70_30_30_to_70_70_70_subnational,cascade_subnational,16225.4464403041,16225.4464403041,0,0,0,,South-East Asia,4565138.17525225,38,3146023.07896245,38.4653304469596,36.7525,22.0852469160874,68057659026.5689,1054704.78399696,1054704.78399696,298162.537096956,1490812.68548478,2385300.29677565,2385300.29677565,1054704.78399696,1720989.43282997,70.7469687014363,28697.4976939517,40563.5721511402,64901.7154418243,64901.7154418243,46826.458957349,28697.4976939517,0,0,0,0,0,0,0,0,0,0,0,0,0.942595909133754,0.942595909133754,0.865523622080964,0.980296049406921,0.942595909133754,0.90702947845805,14052.3393862266,0,0,0,0,0,0,2025,PPP_international_dollars,2023,societal,partial_mortality_benefit,3
Bali,2028,77331.3153265521,IDN,15466.2973673947,S_70_30_30_TO_70_70_70,70-30-30 -> 70-70-70 hypertension/cholesterol + diabetes cascade (subnational),cascade_70_30_30_to_70_70_70_subnational,cascade_subnational,16620.5038517141,16620.5038517141,0,0,0,,South-East Asia,4587906.48991083,39,3159365.19313655,38.575825216151,35.9154,21.8034560463199,70957926066.7608,1106679.37998977,1106679.37998977,309325.947347894,1546629.73673947,2474607.57878315,2474607.57878315,1106679.37998977,1793546.04425229,71.5542546287015,30813.5056268279,43063.1355000771,68901.0168001233,68901.0168001233,49938.0779345987,30813.5056268279,0,0,0,0,0,0,0,0,0,0,0,0,0.91514165935316,0.91514165935316,0.805227109600435,0.970590147927644,0.91514165935316,0.863837598531476,14153.853036847,0,0,0,0,0,0,2025,PPP_international_dollars,2023,societal,partial_mortality_benefit,3
Bali,2029,78426.6062367069,IDN,16045.3661674401,S_70_30_30_TO_70_70_70,70-30-30 -> 70-70-70 hypertension/cholesterol + diabetes cascade (subnational),cascade_70_30_30_to_70_70_70_subnational,cascade_subnational,17039.6717815001,17039.6717815001,0,0,0,,South-East Asia,4609740.34848337,39,3170225.49619739,38.6840116250721,35.9923,21.8296345222529,73964971828.2385,1161215.22219063,1161215.22219063,320907.323348801,1604536.61674401,2567258.58679041,2567258.58679041,1161215.22219063,1869161.62963497,72.3707524074468,32262.8790655398,44579.9967421923,71327.9947875076,71327.9947875076,51932.2641130177,32262.8790655398,0,0,0,0,0,0,0,0,0,0,0,0,0.888487047915689,0.888487047915689,0.749131140380151,0.960980344482816,0.888487047915689,0.822702474791882,14256.1000188351,0,0,0,0,0,0,2025,PPP_international_dollars,2023,societal,partial_mortality_benefit,3
Bali,2030,79537.4104246691,IDN,16646.1157012267,S_70_30_30_TO_70_70_70,70-30-30 -> 70-70-70 hypertension/cholesterol + diabetes cascade (subnational),cascade_70_30_30_to_70_70_70_subnational,cascade_subnational,17476.0575089967,17476.0575089967,0,0,0,,South-East Asia,4630604.27004291,39,3178524.44896576,38.7883102910594,36.072,21.8567034587276,77081574445.7288,1218438.52576316,1218438.52576316,332922.314024535,1664611.57012267,2663378.51219628,2663378.51219628,1218438.52576316,1947965.1547815,73.1965671531029,33777.958687158,46146.9164482888,73835.0663172621,73835.0663172621,54002.1389105538,33777.958687158,0,0,0,0,0,0,0,0,0,0,0,0,0.862608784384164,0.862608784384164,0.696943084499154,0.951465687606749,0.862608784384164,0.783526166468459,14359.0856297533,0,0,0,0,0,0,2025,PPP_international_dollars,2023,societal,partial_mortality_benefit,3
Bali,2031,80420.1567986293,IDN,17161.0734660986,S_70_30_30_TO_70_70_70,70-30-30 -> 70-70-70 hypertension/cholesterol + diabetes cascade (subnational),cascade_70_30_30_to_70_70_70_subnational,cascade_subnational,17891.7124129041,17888.4854273355,3.22698556864588,36.1895192433034,28.8144227856182,72.7217592867061,South-East Asia,4650605.71638238,39,3184509.06861925,38.8864145732866,36.1682,21.8892915523633,79809386360.696,1268394.06335233,1268394.06335233,343221.469321971,1716107.34660986,2745771.75457577,2745771.75457577,1268394.06335233,2016045.54978275,73.9111143517929,35069.3167852514,47447.961098696,75916.7377579135,75916.7377579136,55740.8317191,35069.3167852514,4093089.33779407,5537853.64175718,8860565.82681149,8860565.82681149,6505749.89488169,4093089.33779407,1269141.71464936,1717118.90123677,2747390.24197883,2747390.24197883,2017233.9021361,1269141.71464936,0.837484256683654,0.837484256683654,0.648390698035471,0.942045235254207,0.837484256683654,0.746215396636627,14372.1288556491,3427897.88160226,1062886.20551934,5448463.11488476,1689401.63508752,3427897.88160226,1062886.20551934,2025,PPP_international_dollars,2023,societal,partial_mortality_benefit,3
Bali,2032,81312.7003379309,IDN,17691.9617642167,S_70_30_30_TO_70_70_70,70-30-30 -> 70-70-70 hypertension/cholesterol + diabetes cascade (subnational),cascade_70_30_30_to_70_70_70_subnational,cascade_subnational,18312.8270857979,18293.3699483715,19.4571374263822,222.953955556942,179.14007452783,71.7275792794954,South-East Asia,4669758.07975651,39,3186737.87476255,38.9947883188872,36.2683,21.9231025510958,82617181395.1943,1320397.75986215,1320397.75986215,353839.235284335,1769196.17642167,2830713.88227468,2830713.88227468,1320397.75986215,2086505.32008861,74.632636982788,36406.3868409093,48780.785876969,78049.2574031503,78049.2574031503,57529.7248585848,36406.3868409093,25691160.6711251,34423493.1388664,55077589.0221863,55077589.0221863,40597420.7538417,25691160.6711251,8116947.95371694,10875869.1664464,17401390.6663143,17401390.6663143,12826479.719324,8116947.95371694,0.813091511343354,0.813091511343354,0.603220702879986,0.932718054707135,0.813091511343354,0.710681330130121,14385.1839294958,20889264.65825,6599821.47918305,33009418.1973832,10429101.7802,20889264.65825,6599821.47918305,2025,PPP_international_dollars,2023,societal,partial_mortality_benefit,3
Bali,2033,82215.1497764654,IDN,18239.2734163655,S_70_30_30_TO_70_70_70,70-30-30 -> 70-70-70 hypertension/cholesterol + diabetes cascade (subnational),cascade_70_30_30_to_70_70_70_subnational,cascade_subnational,18733.4173069378,18689.417793067,43.9995138707822,515.61084808422,413.398870484409,71.284446668206,South-East Asia,4688065.38301725,39,3186723.7415565,39.0969657053131,36.3747,21.9589319998965,85506906314.6501,1374533.58906546,1374533.58906546,364785.468327311,1823927.34163655,2918283.74661849,2918283.74661849,1374533.58906546,2159427.6236602,75.3612031404788,37788.1766465554,50142.7459645455,80228.3935432729,80228.3935432729,59366.1974850706,37788.1766465554,60478809.7179416,80251916.3676364,128403066.188218,128403066.188218,95013765.680187,60478809.7179416,19483993.8082867,25854143.7720509,41366630.0352815,41366630.0352815,30609855.4328125,19483993.8082867,0.789409234313936,0.789409234313936,0.561197465487265,0.923483222482312,0.789409234313936,0.676839362028687,14398.2508620556,47742530.8716585,15380844.6335771,75004744.0148801,24163702.5396768,47742530.8716585,15380844.6335771,2025,PPP_international_dollars,2023,societal,partial_mortality_benefit,3
Bali,2034,83127.6150549084,IDN,18803.5164890413,S_70_30_30_TO_70_70_70,70-30-30 -> 70-70-70 hypertension/cholesterol + diabetes cascade (subnational),cascade_70_30_30_to_70_70_70_subnational,cascade_subnational,19151.3064637049,19076.0202896253,75.2861740796618,896.260721792551,717.002442228816,71.0420278487436,South-East Asia,4705451.40023933,39,3185150.73818708,39.1902237483037,36.483,21.9952857222547,88479032992.7829,1430888.96762928,1430888.96762928,376070.329780827,1880351.64890413,3008562.63824661,3008562.63824661,1430888.96762928,2234898.52478722,76.096881583995,39220.704646802,51540.4886907363,82464.7819051781,82464.7819051782,61258.6279852868,39220.704646802,107726155.905605,141564481.570376,226503170.512601,226503170.512601,168256959.38751,107726155.905605,35151977.0559552,46193715.5955002,73909944.9528002,73909944.9528003,54903702.1341145,35151977.0559552,0.766416732343627,0.766416732343627,0.522101767670911,0.914339824239913,0.766416732343627,0.644608916217797,14411.3296641006,82563128.3971141,26941063.3906433,128954949.00785,42079115.9831959,82563128.3971141,26941063.3906433,2025,PPP_international_dollars,2023,societal,partial_mortality_benefit,3
Bali,2035,84050.2073341125,IDN,19385.2147660882,S_70_30_30_TO_70_70_70,70-30-30 -> 70-70-70 hypertension/cholesterol + diabetes cascade (subnational),cascade_70_30_30_to_70_70_70_subnational,cascade_subnational,19570.7699502153,19458.4003537243,112.369596490907,1352.35286348745,1080.0189975243,70.9140342906249,South-East Asia,4721870.49401707,39,3182245.82257483,39.2773511617588,36.5941,22.0324586060924,91534473624.176,1489554.89627229,1489554.89627229,387704.295321765,1938521.47660882,3101634.36257412,3101634.36257412,1489554.89627229,2313007.09566271,76.8397417436956,40704.7829096028,52973.6071281662,84757.7714050658,84757.7714050658,63207.1043054129,40704.7829096028,167380682.645173,217830876.115492,348529401.784787,348529401.784787,259911674.020224,167380682.645173,55047229.7254365,71639009.2890349,114622414.862456,114622414.862456,85478308.5001753,55047229.7254365,0.744093914896725,0.744093914896725,0.485729663031194,0.905286954692983,0.744093914896725,0.613913253540759,14424.4203464124,124546947.427533,40960308.6706194,193398695.04907,63603889.2106454,124546947.427533,40960308.6706194,2025,PPP_international_dollars,2023,societal,partial_mortality_benefit,3
Bali,2036,84847.8568068913,IDN,19931.358148438,S_70_30_30_TO_70_70_70,70-30-30 -> 70-70-70 hypertension/cholesterol + diabetes cascade (subnational),cascade_70_30_30_to_70_70_70_subnational,cascade_subnational,19999.4236659683,19844.385745311,155.037920657286,1877.40311026446,1497.70820071114,70.8864142891367,South-East Asia,4737343.81989003,39,3177981.10194617,39.3604626381897,36.7024,22.0685773300759,94421696346.5175,1545627.66981622,1545627.66981622,398627.162968759,1993135.8148438,3189017.30375008,3189017.30375008,1545627.66981622,2386910.1925988,77.5475338060366,42112.4414157171,54305.3264866548,86888.5223786476,86888.5223786476,65034.1719505753,42112.4414157171,239630900.038673,309011632.320949,494418611.713518,494418611.713518,370061593.0562,239630900.038673,79062028.4946972,101952988.849973,163124782.159956,163124782.159956,122095356.693484,79062028.4946972,0.722421276598762,0.722421276598762,0.4518914130494,0.896323717517805,0.722421276598762,0.584679289086437,14398.8371979417,173114460.718449,57116091.5556268,267340368.475832,88204283.4492877,173114460.718449,57116091.5556268,2025,PPP_international_dollars,2023,societal,partial_mortality_benefit,3
Bali,2037,85653.076096588,IDN,20492.8881332929,S_70_30_30_TO_70_70_70,70-30-30 -> 70-70-70 hypertension/cholesterol + diabetes cascade (subnational),cascade_70_30_30_to_70_70_70_subnational,cascade_subnational,20432.0975313139,20229.4646266314,202.632904682486,2463.16202723566,1963.48200988777,70.9094349219478,South-East Asia,4751888.61031903,39,3172942.78177558,39.4332983013515,36.8121,22.1050452772701,97379921713.1367,1603811.24568154,1603811.24568154,409857.762665859,2049288.81332929,3278862.10132687,3278862.10132687,1603811.24568154,2463174.57400607,78.2618455363534,43567.5021441738,55668.8918407071,89070.2269451314,89070.2269451314,66912.0906986038,43567.5021441738,324984931.274887,415253344.77824,664405351.645184,664405351.645184,499120218.670896,324984931.274887,107313816.903037,137121500.480319,219394400.76851,219394400.76851,164815320.971749,107313816.903037,0.701379880192973,0.701379880192973,0.420410497298925,0.887449225265154,0.701379880192973,0.556837418177559,14373.299423737,227937892.162102,75267752.0425027,350072879.173283,115598150.077132,227937892.162102,75267752.0425027,2025,PPP_international_dollars,2023,societal,partial_mortality_benefit,3
Bali,2038,86465.9370419363,IDN,21070.2382103635,S_70_30_30_TO_70_70_70,70-30-30 -> 70-70-70 hypertension/cholesterol + diabetes cascade (subnational),cascade_70_30_30_to_70_70_70_subnational,cascade_subnational,20860.2416455605,20605.6618586633,254.579786897236,3103.00516696316,2472.03199572868,70.9601790182181,South-East Asia,4765398.72506075,39,3166382.23620036,39.4919893807471,36.9243,22.14222218515,100408086304.393,1664185.08286697,1664185.08286697,421404.764207271,2107023.82103635,3371238.11365817,3371238.11365817,1664185.08286697,2541875.68549623,78.9827369891065,45070.1863777232,57063.3382633213,91301.3412213141,91301.3412213141,68840.1861510233,45070.1863777232,423667883.75383,536405675.346834,858249080.554934,858249080.554935,647110170.332894,423667883.75383,139853021.206068,177067833.475253,283308533.560404,283308533.560404,213611453.321331,139853021.206068,0.680951339993178,0.680951339993178,0.391122692609802,0.878662599272429,0.680951339993178,0.530321350645295,14347.8069433225,288497213.154245,95233102.1923661,440650537.611398,145459005.37705,288497213.154245,95233102.1923661,2025,PPP_international_dollars,2023,societal,partial_mortality_benefit,3
Bali,2039,87286.5121634309,IDN,21663.8540821491,S_70_30_30_TO_70_70_70,70-30-30 -> 70-70-70 hypertension/cholesterol + diabetes cascade (subnational),cascade_70_30_30_to_70_70_70_subnational,cascade_subnational,21300.010891152,20989.3799335562,310.630957595799,3792.5899482808,3020.0827195466,71.0273834546101,South-East Asia,4777872.52569036,40,3159251.85828259,39.5491248668029,36.1103,21.8696888240395,103507133219.665,1726831.63152408,1726831.63152408,433277.081642983,2166385.40821491,3466216.65314386,3466216.65314386,1726831.63152408,2623091.38325045,79.7102687719348,47821.027006812,59993.5588520426,95989.6941632682,95989.6941632682,72641.0853205442,47821.027006812,536407363.307042,672946373.875364,1076714198.20058,1076714198.20058,814813388.240375,536407363.307042,181365546.3425,227530968.263849,364049549.222159,364049549.222159,275497850.018904,181365546.3425,0.661117805818619,0.661117805818619,0.363875216383025,0.869962969576663,0.661117805818619,0.505067952995519,14322.3596763652,354628459.054502,119903992.049049,538687639.385111,182136534.112245,354628459.054502,119903992.049049,2025,PPP_international_dollars,2023,societal,partial_mortality_benefit,3
